MOVIMIENTO_ID,EMPRESA_ID,FECHA,CONTRATO_ID,CENTRO_CONTABLE,CUENTA_ID,DIVISA,IMPORTE,LINEA_CUENTA_RESULTADOS,CONCEPTO_GESTION
1823,1,2025-10-01,3057,4,760025,EUR,1164.22,CR001104,Reparto internegocio fábrica 85%
1825,1,2025-10-01,3004,1,760024,EUR,185.1,CR001104,Reparto internegocio banco 15%
1826,1,2025-10-01,3045,3,760025,EUR,1366.28,CR001104,Reparto internegocio fábrica 85%
1830,1,2025-10-01,3028,2,760024,EUR,73.55,CR001104,Reparto internegocio banco 15%
1831,1,2025-10-01,3028,2,760025,EUR,416.78,CR001104,Reparto internegocio fábrica 85%
1834,1,2025-10-01,3020,1,760025,EUR,723.85,CR001104,Reparto internegocio fábrica 85%
1838,1,2025-10-01,3065,4,760025,EUR,916.49,CR001104,Reparto internegocio fábrica 85%
1839,1,2025-10-01,3028,2,760026,EUR,221.42,CR0008,Comisión distribución fondos
1840,1,2025-10-01,3026,2,760024,EUR,76.44,CR001104,Reparto internegocio banco 15%
1841,1,2025-10-01,3001,1,760022,EUR,581.24,CR0008,Comisión suscripción fondos
1842,1,2025-10-01,3001,1,760024,EUR,87.19,CR001104,Reparto internegocio banco 15%
1843,1,2025-10-01,3001,1,760025,EUR,494.05,CR001104,Reparto internegocio fábrica 85%
1844,1,2025-10-01,3055,3,760026,EUR,229.13,CR0008,Comisión distribución fondos
1848,1,2025-10-01,3034,2,760021,EUR,1495.09,CR0008,Comisión gestión fondos
1849,1,2025-10-01,3034,2,760024,EUR,224.26,CR001104,Reparto internegocio banco 15%
1851,1,2025-10-01,3004,1,760025,EUR,331.31,CR001104,Reparto internegocio fábrica 85%
1852,1,2025-10-01,3068,5,760022,EUR,326.62,CR0008,Comisión suscripción fondos
1855,1,2025-10-01,3003,1,760026,EUR,175.28,CR0008,Comisión distribución fondos
1856,1,2025-10-01,3043,3,760023,EUR,573.44,CR0008,Comisión reembolso fondos
1857,1,2025-10-01,3043,3,760024,EUR,86.02,CR001104,Reparto internegocio banco 15%
1858,1,2025-10-01,3043,3,760025,EUR,487.42,CR001104,Reparto internegocio fábrica 85%
1859,1,2025-10-01,3054,3,760026,EUR,81.69,CR0008,Comisión distribución fondos
1862,1,2025-10-01,3043,3,760021,EUR,1123.91,CR0008,Comisión gestión fondos
1863,1,2025-10-01,3043,3,760024,EUR,168.59,CR001104,Reparto internegocio banco 15%
1865,1,2025-10-01,3060,4,760026,EUR,111.31,CR0008,Comisión distribución fondos
1866,1,2025-10-01,3008,1,760023,EUR,343.73,CR0008,Comisión reembolso fondos
1867,1,2025-10-01,3008,1,760024,EUR,51.56,CR001104,Reparto internegocio banco 15%
1868,1,2025-10-01,3008,1,760025,EUR,292.17,CR001104,Reparto internegocio fábrica 85%
1869,1,2025-10-01,3057,4,760024,EUR,233.29,CR001104,Reparto internegocio banco 15%
1870,1,2025-10-01,3016,1,760025,EUR,381.59,CR001104,Reparto internegocio fábrica 85%
1871,1,2025-10-01,3033,2,760022,EUR,467.34,CR0008,Comisión suscripción fondos
1872,1,2025-10-01,3033,2,760024,EUR,70.1,CR001104,Reparto internegocio banco 15%
1873,1,2025-10-01,3033,2,760025,EUR,397.24,CR001104,Reparto internegocio fábrica 85%
1875,1,2025-10-01,3006,1,760024,EUR,66.02,CR001104,Reparto internegocio banco 15%
1877,1,2025-10-01,3009,1,760025,EUR,1522.29,CR001104,Reparto internegocio fábrica 85%
1878,1,2025-10-01,3041,3,760026,EUR,151.24,CR0008,Comisión distribución fondos
1880,1,2025-10-01,3060,4,760024,EUR,55.73,CR001104,Reparto internegocio banco 15%
1881,1,2025-10-01,3060,4,760025,EUR,315.81,CR001104,Reparto internegocio fábrica 85%
1882,1,2025-10-01,3039,2,760024,EUR,200.12,CR001104,Reparto internegocio banco 15%
1883,1,2025-10-01,3066,5,760024,EUR,248.58,CR001104,Reparto internegocio banco 15%
1886,1,2025-10-01,3035,2,760024,EUR,83.89,CR001104,Reparto internegocio banco 15%
1887,1,2025-10-01,3035,2,760025,EUR,475.4,CR001104,Reparto internegocio fábrica 85%
1888,1,2025-10-01,3034,2,760022,EUR,432.69,CR0008,Comisión suscripción fondos
1889,1,2025-10-01,3034,2,760024,EUR,64.9,CR001104,Reparto internegocio banco 15%
1890,1,2025-10-01,3034,2,760025,EUR,367.79,CR001104,Reparto internegocio fábrica 85%
1891,1,2025-10-01,3046,3,760021,EUR,1069.84,CR0008,Comisión gestión fondos
1892,1,2025-10-01,3046,3,760024,EUR,160.48,CR001104,Reparto internegocio banco 15%
1893,1,2025-10-01,3046,3,760025,EUR,909.36,CR001104,Reparto internegocio fábrica 85%
1895,1,2025-10-01,3040,2,760023,EUR,517.27,CR0008,Comisión reembolso fondos
1897,1,2025-10-01,3040,2,760025,EUR,439.68,CR001104,Reparto internegocio fábrica 85%
1898,1,2025-10-01,3033,2,760024,EUR,134.8,CR001104,Reparto internegocio banco 15%
1899,1,2025-10-01,3010,1,760024,EUR,54.68,CR001104,Reparto internegocio banco 15%
1901,1,2025-10-01,3017,1,760023,EUR,401.61,CR0008,Comisión reembolso fondos
1902,1,2025-10-01,3017,1,760024,EUR,60.24,CR001104,Reparto internegocio banco 15%
1903,1,2025-10-01,3017,1,760025,EUR,341.37,CR001104,Reparto internegocio fábrica 85%
1905,1,2025-10-01,3056,4,760021,EUR,1096.96,CR0008,Comisión gestión fondos
1906,1,2025-10-01,3056,4,760024,EUR,164.54,CR001104,Reparto internegocio banco 15%
1907,1,2025-10-01,3056,4,760025,EUR,932.42,CR001104,Reparto internegocio fábrica 85%
1909,1,2025-10-01,3025,2,760024,EUR,97.95,CR001104,Reparto internegocio banco 15%
1910,1,2025-10-01,3025,2,760025,EUR,555.07,CR001104,Reparto internegocio fábrica 85%
1912,1,2025-10-01,3014,1,760024,EUR,42.91,CR001104,Reparto internegocio banco 15%
1913,1,2025-10-01,3014,1,760025,EUR,243.13,CR001104,Reparto internegocio fábrica 85%
1914,1,2025-10-01,3013,1,760021,EUR,733.79,CR0008,Comisión gestión fondos
1919,1,2025-10-01,3020,1,760025,EUR,608.29,CR001104,Reparto internegocio fábrica 85%
1920,1,2025-10-01,3016,1,760021,EUR,1462.67,CR0008,Comisión gestión fondos
1921,1,2025-10-01,3016,1,760024,EUR,219.4,CR001104,Reparto internegocio banco 15%
1922,1,2025-10-01,3016,1,760025,EUR,1243.27,CR001104,Reparto internegocio fábrica 85%
1923,1,2025-10-01,3009,1,760024,EUR,81.43,CR001104,Reparto internegocio banco 15%
1924,1,2025-10-01,3054,3,760026,EUR,215.45,CR0008,Comisión distribución fondos
1926,1,2025-10-01,3008,1,760024,EUR,125.61,CR001104,Reparto internegocio banco 15%
1927,1,2025-10-01,3056,4,760023,EUR,580.69,CR0008,Comisión reembolso fondos
1929,1,2025-10-01,3056,4,760025,EUR,493.59,CR001104,Reparto internegocio fábrica 85%
1931,1,2025-10-01,3062,4,760026,EUR,121.5,CR0008,Comisión distribución fondos
1933,1,2025-10-01,3035,2,760023,EUR,283.65,CR0008,Comisión reembolso fondos
1934,1,2025-10-01,3035,2,760024,EUR,42.55,CR001104,Reparto internegocio banco 15%
1935,1,2025-10-01,3035,2,760025,EUR,241.1,CR001104,Reparto internegocio fábrica 85%
1938,1,2025-10-01,3039,2,760025,EUR,375.07,CR001104,Reparto internegocio fábrica 85%
1939,1,2025-10-01,3030,2,760021,EUR,627.75,CR0008,Comisión gestión fondos
1941,1,2025-10-01,3030,2,760025,EUR,533.59,CR001104,Reparto internegocio fábrica 85%
1945,1,2025-10-01,3011,1,760024,EUR,82.36,CR001104,Reparto internegocio banco 15%
1947,1,2025-10-01,3013,1,760026,EUR,178.25,CR0008,Comisión distribución fondos
1948,1,2025-10-01,3063,4,760024,EUR,242.7,CR001104,Reparto internegocio banco 15%
1951,1,2025-10-01,3019,1,760025,EUR,525.13,CR001104,Reparto internegocio fábrica 85%
1952,1,2025-10-01,3004,1,760024,EUR,183.62,CR001104,Reparto internegocio banco 15%
1954,1,2025-10-01,3032,2,760024,EUR,93.67,CR001104,Reparto internegocio banco 15%
1956,1,2025-10-01,3030,2,760021,EUR,1137.41,CR0008,Comisión gestión fondos
1958,1,2025-10-01,3030,2,760025,EUR,966.8,CR001104,Reparto internegocio fábrica 85%
1960,1,2025-10-01,3010,1,760025,EUR,940.11,CR001104,Reparto internegocio fábrica 85%
1965,1,2025-10-01,3005,1,760023,EUR,277.81,CR0008,Comisión reembolso fondos
1966,1,2025-10-01,3005,1,760024,EUR,41.67,CR001104,Reparto internegocio banco 15%
1967,1,2025-10-01,3005,1,760025,EUR,236.14,CR001104,Reparto internegocio fábrica 85%
1968,1,2025-10-01,3011,1,760024,EUR,296.27,CR001104,Reparto internegocio banco 15%
1969,1,2025-10-01,3038,2,760022,EUR,430.74,CR0008,Comisión suscripción fondos
1970,1,2025-10-01,3038,2,760024,EUR,64.61,CR001104,Reparto internegocio banco 15%
1971,1,2025-10-01,3038,2,760025,EUR,366.13,CR001104,Reparto internegocio fábrica 85%
1974,1,2025-10-01,3027,2,760025,EUR,939.46,CR001104,Reparto internegocio fábrica 85%
1975,1,2025-10-01,3036,2,760021,EUR,1380.83,CR0008,Comisión gestión fondos
1977,1,2025-10-01,3036,2,760025,EUR,1173.71,CR001104,Reparto internegocio fábrica 85%
1978,1,2025-10-01,3012,1,760024,EUR,117.46,CR001104,Reparto internegocio banco 15%
1981,1,2025-10-01,3012,1,760023,EUR,515.8,CR0008,Comisión reembolso fondos
1982,1,2025-10-01,3012,1,760024,EUR,77.37,CR001104,Reparto internegocio banco 15%
1983,1,2025-10-01,3012,1,760025,EUR,438.43,CR001104,Reparto internegocio fábrica 85%
1985,1,2025-10-01,3031,2,760024,EUR,206.34,CR001104,Reparto internegocio banco 15%
1988,1,2025-10-01,3036,2,760022,EUR,797.99,CR0008,Comisión suscripción fondos
1989,1,2025-10-01,3036,2,760024,EUR,119.7,CR001104,Reparto internegocio banco 15%
1990,1,2025-10-01,3036,2,760025,EUR,678.29,CR001104,Reparto internegocio fábrica 85%
1991,1,2025-10-01,3022,2,760023,EUR,477.06,CR0008,Comisión reembolso fondos
1992,1,2025-10-01,3022,2,760024,EUR,71.56,CR001104,Reparto internegocio banco 15%
1993,1,2025-10-01,3022,2,760025,EUR,405.5,CR001104,Reparto internegocio fábrica 85%
1994,1,2025-10-01,3012,1,760023,EUR,390.65,CR0008,Comisión reembolso fondos
1995,1,2025-10-01,3012,1,760024,EUR,58.6,CR001104,Reparto internegocio banco 15%
1996,1,2025-10-01,3012,1,760025,EUR,332.05,CR001104,Reparto internegocio fábrica 85%
1999,1,2025-10-01,3012,1,760025,EUR,479.94,CR001104,Reparto internegocio fábrica 85%
2001,1,2025-10-01,3030,2,760025,EUR,1786.05,CR001104,Reparto internegocio fábrica 85%
2002,1,2025-10-01,3024,2,760025,EUR,507.34,CR001104,Reparto internegocio fábrica 85%
2003,1,2025-10-01,3018,1,760025,EUR,1436.8,CR001104,Reparto internegocio fábrica 85%
2004,1,2025-10-01,3007,1,760025,EUR,1571.14,CR001104,Reparto internegocio fábrica 85%
2006,1,2025-10-01,3050,3,760024,EUR,80.15,CR001104,Reparto internegocio banco 15%
2009,1,2025-10-01,3061,4,760023,EUR,386.03,CR0008,Comisión reembolso fondos
2010,1,2025-10-01,3061,4,760024,EUR,57.9,CR001104,Reparto internegocio banco 15%
2011,1,2025-10-01,3061,4,760025,EUR,328.13,CR001104,Reparto internegocio fábrica 85%
2012,1,2025-10-01,3047,3,760023,EUR,587.78,CR0008,Comisión reembolso fondos
2013,1,2025-10-01,3047,3,760024,EUR,88.17,CR001104,Reparto internegocio banco 15%
2014,1,2025-10-01,3047,3,760025,EUR,499.61,CR001104,Reparto internegocio fábrica 85%
2015,1,2025-10-01,3013,1,760024,EUR,217.0,CR001104,Reparto internegocio banco 15%
2017,1,2025-10-01,3067,5,760024,EUR,54.04,CR001104,Reparto internegocio banco 15%
2018,1,2025-10-01,3067,5,760025,EUR,306.23,CR001104,Reparto internegocio fábrica 85%
2019,1,2025-10-01,3011,1,760024,EUR,238.36,CR001104,Reparto internegocio banco 15%
2020,1,2025-10-01,3042,3,760024,EUR,125.51,CR001104,Reparto internegocio banco 15%
2021,1,2025-10-01,3066,5,760025,EUR,705.38,CR001104,Reparto internegocio fábrica 85%
2022,1,2025-10-01,3040,2,760024,EUR,202.51,CR001104,Reparto internegocio banco 15%
2023,1,2025-10-01,3028,2,760026,EUR,141.11,CR0008,Comisión distribución fondos
2024,1,2025-10-01,3031,2,760023,EUR,323.66,CR0008,Comisión reembolso fondos
2025,1,2025-10-01,3031,2,760024,EUR,48.55,CR001104,Reparto internegocio banco 15%
2026,1,2025-10-01,3031,2,760025,EUR,275.11,CR001104,Reparto internegocio fábrica 85%
2027,1,2025-10-01,3012,1,760026,EUR,104.4,CR0008,Comisión distribución fondos
2028,1,2025-10-01,3030,2,760021,EUR,570.57,CR0008,Comisión gestión fondos
2029,1,2025-10-01,3030,2,760024,EUR,85.59,CR001104,Reparto internegocio banco 15%
2031,1,2025-10-01,3012,1,760021,EUR,760.95,CR0008,Comisión gestión fondos
2033,1,2025-10-01,3012,1,760025,EUR,646.81,CR001104,Reparto internegocio fábrica 85%
2034,1,2025-10-01,3038,2,760023,EUR,213.17,CR0008,Comisión reembolso fondos
2036,1,2025-10-01,3038,2,760025,EUR,181.19,CR001104,Reparto internegocio fábrica 85%
2039,1,2025-10-01,3005,1,760024,EUR,39.59,CR001104,Reparto internegocio banco 15%
2040,1,2025-10-01,3005,1,760025,EUR,224.32,CR001104,Reparto internegocio fábrica 85%
2042,1,2025-10-01,3059,4,760025,EUR,1078.88,CR001104,Reparto internegocio fábrica 85%
2043,1,2025-10-01,3013,1,760022,EUR,688.09,CR0008,Comisión suscripción fondos
2044,1,2025-10-01,3013,1,760024,EUR,103.21,CR001104,Reparto internegocio banco 15%
2045,1,2025-10-01,3013,1,760025,EUR,584.88,CR001104,Reparto internegocio fábrica 85%
2046,1,2025-10-01,3030,2,760022,EUR,597.31,CR0008,Comisión suscripción fondos
2047,1,2025-10-01,3030,2,760024,EUR,89.6,CR001104,Reparto internegocio banco 15%
2048,1,2025-10-01,3030,2,760025,EUR,507.71,CR001104,Reparto internegocio fábrica 85%
2049,1,2025-10-01,3064,4,760024,EUR,150.71,CR001104,Reparto internegocio banco 15%
2050,1,2025-10-01,3060,4,760023,EUR,476.32,CR0008,Comisión reembolso fondos
2051,1,2025-10-01,3060,4,760024,EUR,71.45,CR001104,Reparto internegocio banco 15%
2053,1,2025-10-01,3012,1,760023,EUR,381.06,CR0008,Comisión reembolso fondos
2055,1,2025-10-01,3012,1,760025,EUR,323.9,CR001104,Reparto internegocio fábrica 85%
2056,1,2025-10-01,3006,1,760026,EUR,91.17,CR0008,Comisión distribución fondos
2057,1,2025-10-01,3015,1,760022,EUR,362.78,CR0008,Comisión suscripción fondos
2059,1,2025-10-01,3015,1,760025,EUR,308.36,CR001104,Reparto internegocio fábrica 85%
2061,1,2025-10-01,3001,1,760024,EUR,258.59,CR001104,Reparto internegocio banco 15%
2062,1,2025-10-01,3029,2,760023,EUR,443.92,CR0008,Comisión reembolso fondos
2064,1,2025-10-01,3029,2,760025,EUR,377.33,CR001104,Reparto internegocio fábrica 85%
2067,1,2025-10-01,3037,2,760024,EUR,36.4,CR001104,Reparto internegocio banco 15%
2068,1,2025-10-01,3037,2,760025,EUR,206.29,CR001104,Reparto internegocio fábrica 85%
2070,1,2025-10-01,3054,3,760024,EUR,224.37,CR001104,Reparto internegocio banco 15%
2071,1,2025-10-01,3033,2,760022,EUR,796.55,CR0008,Comisión suscripción fondos
2072,1,2025-10-01,3033,2,760024,EUR,119.48,CR001104,Reparto internegocio banco 15%
2073,1,2025-10-01,3033,2,760025,EUR,677.07,CR001104,Reparto internegocio fábrica 85%
2075,1,2025-10-01,3014,1,760024,EUR,258.49,CR001104,Reparto internegocio banco 15%
2076,1,2025-10-01,3002,1,760024,EUR,77.51,CR001104,Reparto internegocio banco 15%
2077,1,2025-10-01,3025,2,760026,EUR,146.34,CR0008,Comisión distribución fondos
2078,1,2025-10-01,3036,2,760026,EUR,116.01,CR0008,Comisión distribución fondos
2079,1,2025-10-01,3051,3,760022,EUR,464.89,CR0008,Comisión suscripción fondos
2081,1,2025-10-01,3051,3,760025,EUR,395.16,CR001104,Reparto internegocio fábrica 85%
2082,1,2025-10-01,3007,1,760025,EUR,1591.88,CR001104,Reparto internegocio fábrica 85%
2083,1,2025-10-01,3053,3,760025,EUR,1664.36,CR001104,Reparto internegocio fábrica 85%
2086,1,2025-10-01,3007,1,760024,EUR,60.49,CR001104,Reparto internegocio banco 15%
2087,1,2025-10-01,3007,1,760025,EUR,342.75,CR001104,Reparto internegocio fábrica 85%
2089,1,2025-10-01,3036,2,760021,EUR,601.73,CR0008,Comisión gestión fondos
2092,1,2025-10-01,3068,5,760024,EUR,241.01,CR001104,Reparto internegocio banco 15%
2093,1,2025-10-01,3057,4,760021,EUR,1218.12,CR0008,Comisión gestión fondos
2094,1,2025-10-01,3057,4,760024,EUR,182.72,CR001104,Reparto internegocio banco 15%
2096,1,2025-10-01,3005,1,760024,EUR,284.73,CR001104,Reparto internegocio banco 15%
2097,1,2025-10-01,3019,1,760026,EUR,238.31,CR0008,Comisión distribución fondos
2099,1,2025-10-01,3016,1,760024,EUR,112.76,CR001104,Reparto internegocio banco 15%
2102,1,2025-10-01,3040,2,760024,EUR,186.33,CR001104,Reparto internegocio banco 15%
2103,1,2025-10-01,3040,2,760025,EUR,1055.85,CR001104,Reparto internegocio fábrica 85%
2104,1,2025-10-01,3052,3,760026,EUR,163.95,CR0008,Comisión distribución fondos
2105,1,2025-10-01,3015,1,760024,EUR,177.59,CR001104,Reparto internegocio banco 15%
2106,1,2025-10-01,3050,3,760021,EUR,1212.76,CR0008,Comisión gestión fondos
2107,1,2025-10-01,3050,3,760024,EUR,181.91,CR001104,Reparto internegocio banco 15%
2108,1,2025-10-01,3050,3,760025,EUR,1030.85,CR001104,Reparto internegocio fábrica 85%
2109,1,2025-10-01,3017,1,760023,EUR,434.83,CR0008,Comisión reembolso fondos
2112,1,2025-10-01,3035,2,760022,EUR,599.57,CR0008,Comisión suscripción fondos
2114,1,2025-10-01,3035,2,760025,EUR,509.63,CR001104,Reparto internegocio fábrica 85%
2115,1,2025-10-01,3014,1,760025,EUR,1529.59,CR001104,Reparto internegocio fábrica 85%
2116,1,2025-10-01,3016,1,760025,EUR,1375.65,CR001104,Reparto internegocio fábrica 85%
2117,1,2025-10-01,3035,2,760022,EUR,388.64,CR0008,Comisión suscripción fondos
2118,1,2025-10-01,3035,2,760024,EUR,58.3,CR001104,Reparto internegocio banco 15%
2119,1,2025-10-01,3035,2,760025,EUR,330.34,CR001104,Reparto internegocio fábrica 85%
2121,1,2025-10-01,3036,2,760024,EUR,68.84,CR001104,Reparto internegocio banco 15%
2122,1,2025-10-01,3036,2,760025,EUR,390.09,CR001104,Reparto internegocio fábrica 85%
2124,1,2025-10-01,3011,1,760024,EUR,216.71,CR001104,Reparto internegocio banco 15%
2127,1,2025-10-01,3060,4,760024,EUR,72.4,CR001104,Reparto internegocio banco 15%
2131,1,2025-10-01,3040,2,760023,EUR,450.21,CR0008,Comisión reembolso fondos
2132,1,2025-10-01,3040,2,760024,EUR,67.53,CR001104,Reparto internegocio banco 15%
2133,1,2025-10-01,3040,2,760025,EUR,382.68,CR001104,Reparto internegocio fábrica 85%
2135,1,2025-10-01,3016,1,760026,EUR,180.41,CR0008,Comisión distribución fondos
2138,1,2025-10-01,3034,2,760025,EUR,368.57,CR001104,Reparto internegocio fábrica 85%
2140,1,2025-10-01,3013,1,760026,EUR,127.34,CR0008,Comisión distribución fondos
2141,1,2025-10-01,3044,3,760026,EUR,133.18,CR0008,Comisión distribución fondos
2142,1,2025-10-01,3060,4,760026,EUR,168.29,CR0008,Comisión distribución fondos
2143,1,2025-10-01,3012,1,760026,EUR,157.09,CR0008,Comisión distribución fondos
2144,1,2025-10-01,3029,2,760023,EUR,382.4,CR0008,Comisión reembolso fondos
2145,1,2025-10-01,3029,2,760024,EUR,57.36,CR001104,Reparto internegocio banco 15%
2146,1,2025-10-01,3029,2,760025,EUR,325.04,CR001104,Reparto internegocio fábrica 85%
2147,1,2025-10-01,3034,2,760022,EUR,349.91,CR0008,Comisión suscripción fondos
2148,1,2025-10-01,3034,2,760024,EUR,52.49,CR001104,Reparto internegocio banco 15%
2151,1,2025-10-01,3008,1,760024,EUR,83.57,CR001104,Reparto internegocio banco 15%
2155,1,2025-10-01,3039,2,760024,EUR,79.49,CR001104,Reparto internegocio banco 15%
2156,1,2025-10-01,3039,2,760025,EUR,450.47,CR001104,Reparto internegocio fábrica 85%
2157,1,2025-10-01,3059,4,760023,EUR,296.24,CR0008,Comisión reembolso fondos
2158,1,2025-10-01,3059,4,760024,EUR,44.44,CR001104,Reparto internegocio banco 15%
2159,1,2025-10-01,3059,4,760025,EUR,251.8,CR001104,Reparto internegocio fábrica 85%
2161,1,2025-10-01,3054,3,760024,EUR,190.36,CR001104,Reparto internegocio banco 15%
2162,1,2025-10-01,3037,2,760026,EUR,95.62,CR0008,Comisión distribución fondos
2163,1,2025-10-01,3062,4,760021,EUR,639.85,CR0008,Comisión gestión fondos
2165,1,2025-10-01,3062,4,760025,EUR,543.87,CR001104,Reparto internegocio fábrica 85%
2167,1,2025-10-01,3001,1,760024,EUR,134.91,CR001104,Reparto internegocio banco 15%
2168,1,2025-10-01,3001,1,760025,EUR,764.47,CR001104,Reparto internegocio fábrica 85%
2170,1,2025-10-01,3004,1,760026,EUR,141.21,CR0008,Comisión distribución fondos
2171,1,2025-10-01,3033,2,760022,EUR,768.17,CR0008,Comisión suscripción fondos
2174,1,2025-10-01,3066,5,760025,EUR,776.51,CR001104,Reparto internegocio fábrica 85%
2175,1,2025-10-01,3003,1,760022,EUR,672.64,CR0008,Comisión suscripción fondos
2177,1,2025-10-01,3003,1,760025,EUR,571.74,CR001104,Reparto internegocio fábrica 85%
2178,1,2025-10-01,3002,1,760025,EUR,326.19,CR001104,Reparto internegocio fábrica 85%
2179,1,2025-10-01,3027,2,760024,EUR,234.46,CR001104,Reparto internegocio banco 15%
2180,1,2025-10-01,3020,1,760023,EUR,464.95,CR0008,Comisión reembolso fondos
2182,1,2025-10-01,3020,1,760025,EUR,395.21,CR001104,Reparto internegocio fábrica 85%
2184,1,2025-10-01,3062,4,760024,EUR,215.2,CR001104,Reparto internegocio banco 15%
2185,1,2025-10-01,3023,2,760021,EUR,1424.13,CR0008,Comisión gestión fondos
2187,1,2025-10-01,3023,2,760025,EUR,1210.51,CR001104,Reparto internegocio fábrica 85%
2188,1,2025-10-01,3012,1,760022,EUR,731.0,CR0008,Comisión suscripción fondos
2190,1,2025-10-01,3012,1,760025,EUR,621.35,CR001104,Reparto internegocio fábrica 85%
2192,1,2025-10-01,3066,5,760021,EUR,1447.89,CR0008,Comisión gestión fondos
2193,1,2025-10-01,3066,5,760024,EUR,217.18,CR001104,Reparto internegocio banco 15%
2195,1,2025-10-01,3051,3,760021,EUR,1127.76,CR0008,Comisión gestión fondos
2198,1,2025-10-01,3032,2,760021,EUR,428.05,CR0008,Comisión gestión fondos
2199,1,2025-10-01,3032,2,760024,EUR,64.21,CR001104,Reparto internegocio banco 15%
2201,1,2025-10-01,3013,1,760021,EUR,874.56,CR0008,Comisión gestión fondos
2203,1,2025-10-01,3013,1,760025,EUR,743.38,CR001104,Reparto internegocio fábrica 85%
2204,1,2025-10-01,3055,3,760024,EUR,242.36,CR001104,Reparto internegocio banco 15%
2206,1,2025-10-01,3051,3,760022,EUR,634.3,CR0008,Comisión suscripción fondos
2208,1,2025-10-01,3051,3,760025,EUR,539.15,CR001104,Reparto internegocio fábrica 85%
2212,1,2025-10-01,3033,2,760025,EUR,436.05,CR001104,Reparto internegocio fábrica 85%
2213,1,2025-10-01,3067,5,760026,EUR,201.58,CR0008,Comisión distribución fondos
2214,1,2025-10-01,3009,1,760021,EUR,702.56,CR0008,Comisión gestión fondos
2215,1,2025-10-01,3009,1,760024,EUR,105.38,CR001104,Reparto internegocio banco 15%
2216,1,2025-10-01,3009,1,760025,EUR,597.18,CR001104,Reparto internegocio fábrica 85%
2218,1,2025-10-01,3001,1,760024,EUR,41.05,CR001104,Reparto internegocio banco 15%
2223,1,2025-10-01,3027,2,760025,EUR,923.77,CR001104,Reparto internegocio fábrica 85%
2224,1,2025-10-01,3066,5,760025,EUR,1733.41,CR001104,Reparto internegocio fábrica 85%
2226,1,2025-10-01,3040,2,760024,EUR,117.36,CR001104,Reparto internegocio banco 15%
2227,1,2025-10-01,3040,2,760025,EUR,665.01,CR001104,Reparto internegocio fábrica 85%
2228,1,2025-10-01,3053,3,760026,EUR,135.64,CR0008,Comisión distribución fondos
2230,1,2025-10-01,3060,4,760022,EUR,588.64,CR0008,Comisión suscripción fondos
2231,1,2025-10-01,3060,4,760024,EUR,88.3,CR001104,Reparto internegocio banco 15%
2232,1,2025-10-01,3060,4,760025,EUR,500.34,CR001104,Reparto internegocio fábrica 85%
2233,1,2025-10-01,3024,2,760022,EUR,671.92,CR0008,Comisión suscripción fondos
2234,1,2025-10-01,3024,2,760024,EUR,100.79,CR001104,Reparto internegocio banco 15%
2235,1,2025-10-01,3024,2,760025,EUR,571.13,CR001104,Reparto internegocio fábrica 85%
2236,1,2025-10-01,3002,1,760023,EUR,445.48,CR0008,Comisión reembolso fondos
2237,1,2025-10-01,3002,1,760024,EUR,66.82,CR001104,Reparto internegocio banco 15%
2239,1,2025-10-01,3048,3,760025,EUR,1031.23,CR001104,Reparto internegocio fábrica 85%
2240,1,2025-10-01,3061,4,760022,EUR,743.95,CR0008,Comisión suscripción fondos
2241,1,2025-10-01,3061,4,760024,EUR,111.59,CR001104,Reparto internegocio banco 15%
2242,1,2025-10-01,3061,4,760025,EUR,632.36,CR001104,Reparto internegocio fábrica 85%
2243,1,2025-10-01,3048,3,760022,EUR,471.59,CR0008,Comisión suscripción fondos
2247,1,2025-10-01,3017,1,760024,EUR,197.59,CR001104,Reparto internegocio banco 15%
2248,1,2025-10-01,3017,1,760025,EUR,1119.66,CR001104,Reparto internegocio fábrica 85%
2249,1,2025-10-01,3023,2,760024,EUR,182.2,CR001104,Reparto internegocio banco 15%
2250,1,2025-10-01,3026,2,760022,EUR,520.02,CR0008,Comisión suscripción fondos
2251,1,2025-10-01,3026,2,760024,EUR,78.0,CR001104,Reparto internegocio banco 15%
2254,1,2025-10-01,3053,3,760025,EUR,1602.86,CR001104,Reparto internegocio fábrica 85%
2255,1,2025-10-01,3049,3,760023,EUR,540.5,CR0008,Comisión reembolso fondos
2256,1,2025-10-01,3049,3,760024,EUR,81.08,CR001104,Reparto internegocio banco 15%
2257,1,2025-10-01,3049,3,760025,EUR,459.43,CR001104,Reparto internegocio fábrica 85%
2259,1,2025-10-01,3007,1,760024,EUR,71.57,CR001104,Reparto internegocio banco 15%
2260,1,2025-10-01,3007,1,760025,EUR,405.59,CR001104,Reparto internegocio fábrica 85%
2261,1,2025-10-01,3064,4,760026,EUR,247.18,CR0008,Comisión distribución fondos
2263,1,2025-10-01,3046,3,760024,EUR,59.42,CR001104,Reparto internegocio banco 15%
2264,1,2025-10-01,3046,3,760025,EUR,336.7,CR001104,Reparto internegocio fábrica 85%
2265,1,2025-10-01,3015,1,760021,EUR,1485.11,CR0008,Comisión gestión fondos
2266,1,2025-10-01,3015,1,760024,EUR,222.77,CR001104,Reparto internegocio banco 15%
2267,1,2025-10-01,3015,1,760025,EUR,1262.34,CR001104,Reparto internegocio fábrica 85%
